DATE,ALLSKY_SFC_SW_DWN,T2M
2014-03-21,1.8943,7.12
2014-03-22,3.0242,6.26
2014-03-23,3.366,5.65
2014-03-24,4.1702,5.88
2014-03-25,4.0075,4.92
2014-03-26,2.9201,4.67
2014-03-27,4.0205,7.29
2014-03-28,4.2655,8.88
2014-03-29,4.4246,10.0
2014-03-30,3.7987,11.56
2014-03-31,3.5117,11.67
2014-04-01,3.943,11.1
2014-04-02,3.8345,12.47
2014-04-03,4.2658,13.24
2014-04-04,0.8585,11.74
2014-04-05,4.1911,11.44
2014-04-06,1.8094,12.5
2014-04-07,2.6935,13.92
2014-04-08,3.4082,9.05
2014-04-09,4.4239,9.73
2014-04-10,2.9513,10.58
2014-04-11,4.6752,10.1
2014-04-12,4.3356,9.77
2014-04-13,4.4402,9.71
2014-04-14,4.3862,8.74
2014-04-15,4.0783,7.35
2014-04-16,6.0878,8.51
2014-04-17,4.0183,9.61
2014-04-18,3.937,8.18
2014-04-19,5.7998,10.05
2014-04-20,5.1907,13.47
2014-04-21,2.0441,11.45
2014-04-22,4.5502,12.26
2014-04-23,5.0117,13.41
2014-04-24,3.7606,13.56
2014-04-25,4.8586,15.17
2014-04-26,4.7328,13.49
2014-04-27,2.0525,11.06
2014-04-28,3.1699,12.05
2014-04-29,2.711,12.95
2014-04-30,3.9394,12.51
2014-05-01,3.553,12.15
2014-05-02,3.6163,9.94
2014-05-03,5.9071,9.1
2014-05-04,4.818,9.34
2014-05-05,6.1874,11.67
2014-05-06,3.9996,13.15
2014-05-07,4.7849,12.33
2014-05-08,2.0138,12.14
2014-05-09,3.8755,12.41
2014-05-10,2.1206,11.65
2014-05-11,2.7874,10.77
2014-05-12,4.6627,10.59
2014-05-13,6.3866,10.43
2014-05-14,5.1912,10.03
2014-05-15,6.4097,10.85
2014-05-16,7.0603,12.17
2014-05-17,7.0682,13.96
2014-05-18,7.1767,15.44
2014-05-19,7.2406,16.99
2014-05-20,5.6995,18.28
2014-05-21,4.0822,17.21
2014-05-22,6.0996,17.37
2014-05-23,4.8314,15.93
2014-05-24,4.799,15.26
2014-05-25,6.4562,15.49
2014-05-26,3.3845,16.76
2014-05-27,2.7118,15.78
2014-05-28,1.5962,13.29
2014-05-29,2.5214,11.48
2014-05-30,5.8394,12.92
2014-05-31,7.6133,13.47
2014-06-01,6.5966,13.55
2014-06-02,6.8626,14.73
2014-06-03,5.5397,15.84
2014-06-04,3.396,14.61
2014-06-05,3.9682,12.94
2014-06-06,7.7945,16.01
2014-06-07,5.2349,18.75
2014-06-08,5.6616,17.98
2014-06-09,5.6702,19.65
2014-06-10,5.1355,18.66
2014-06-11,7.5298,16.69
2014-06-12,7.493,17.33
2014-06-13,6.912,16.74
2014-06-14,5.3309,15.33
2014-06-15,5.7502,15.36
2014-06-16,3.979,15.16
2014-06-17,4.8161,15.04
2014-06-18,4.5986,15.49
2014-06-19,2.5387,14.74
2014-06-20,4.8487,14.44
2014-06-21,5.5663,15.11
2014-06-22,6.425,15.14
2014-06-23,6.2834,16.03
2014-06-24,4.9222,15.4
2014-06-25,6.312,14.53
2014-06-26,6.787,16.36
2014-06-27,3.8215,16.06
2014-06-28,5.3813,16.25
2014-06-29,6.083,14.95
2014-06-30,5.4862,14.12
2014-07-01,7.1323,14.45
2014-07-02,6.6804,15.62
2014-07-03,7.4311,17.7
2014-07-04,6.1956,20.34
2014-07-05,3.5933,18.88
2014-07-06,3.1942,18.43
2014-07-07,6.6689,17.83
2014-07-08,1.8929,15.92
2014-07-09,1.7316,16.37
2014-07-10,6.605,20.63
2014-07-11,5.9642,20.97
2014-07-12,6.349,19.4
2014-07-13,4.7611,18.25
2014-07-14,4.4722,17.91
2014-07-15,3.7104,17.77
2014-07-16,7.067,19.86
2014-07-17,6.8719,20.6
2014-07-18,6.721,22.85
2014-07-19,5.844,23.65
2014-07-20,4.1935,21.19
2014-07-21,1.3058,19.5
2014-07-22,6.9686,21.64
2014-07-23,7.3219,22.05
2014-07-24,6.5731,21.08
2014-07-25,2.316,19.35
2014-07-26,5.467,21.2
2014-07-27,4.9673,20.0
2014-07-28,3.0374,20.07
2014-07-29,4.9315,20.76
2014-07-30,5.4094,18.33
2014-07-31,5.8565,19.6
2014-08-01,5.7643,20.58
2014-08-02,4.0147,20.81
2014-08-03,6.2054,19.72
2014-08-04,5.6635,19.43
2014-08-05,5.7461,19.52
2014-08-06,2.4874,17.93
2014-08-07,5.4588,19.04
2014-08-08,3.391,18.96
2014-08-09,5.5262,18.74
2014-08-10,2.328,18.31
2014-08-11,5.652,17.45
2014-08-12,4.8468,16.32
2014-08-13,5.1497,16.48
2014-08-14,4.7117,16.5
2014-08-15,4.7825,15.44
2014-08-16,3.3173,15.73
2014-08-17,2.1857,16.08
2014-08-18,3.4968,14.61
2014-08-19,3.5198,13.38
2014-08-20,3.7944,13.39
2014-08-21,4.265,14.12
2014-08-22,2.5831,13.7
2014-08-23,3.9955,13.26
2014-08-24,4.4503,13.35
2014-08-25,2.1636,13.28
2014-08-26,4.1928,13.68
2014-08-27,5.5829,15.38
2014-08-28,3.1003,16.52
2014-08-29,4.723,17.14
2014-08-30,3.5844,16.44
2014-08-31,3.99,15.23
2014-09-01,4.1402,16.04
2014-09-02,4.249,16.65
2014-09-03,4.9121,16.68
2014-09-04,4.884,17.5
2014-09-05,2.6813,18.45
2014-09-06,1.5869,17.21
2014-09-07,3.5184,16.53
2014-09-08,4.8182,15.09
2014-09-09,2.0786,15.21
2014-09-10,2.9042,15.31
2014-09-11,4.0138,16.51
2014-09-12,4.4405,16.04
2014-09-13,3.8016,16.59
2014-09-14,3.7997,16.08
2014-09-15,3.8261,16.53
2014-09-16,3.3557,18.11
2014-09-17,4.326,18.22
2014-09-18,4.2492,18.36
2014-09-19,3.2498,18.45
2014-09-20,2.3131,17.91
2014-09-21,3.072,15.66
2014-09-22,2.939,14.42
2014-09-23,2.0954,14.47
2014-09-24,1.7885,14.02
2014-09-25,2.5454,14.4
2014-09-26,2.0422,16.14
2014-09-27,2.717,15.78
2014-09-28,2.741,15.25
2014-09-29,1.7741,16.51
2014-09-30,1.9512,16.01
2014-10-01,2.065,16.15
2014-10-02,1.9841,15.96
2014-10-03,3.4378,15.94
2014-10-04,3.0326,15.37
2014-10-05,2.262,13.36
2014-10-06,0.8522,13.1
2014-10-07,2.0242,12.8
2014-10-08,0.8878,12.81
2014-10-09,2.3611,14.55
2014-10-10,2.6515,13.27
2014-10-11,1.3409,12.29
2014-10-12,2.4689,13.02
2014-10-13,1.265,13.8
2014-10-14,0.7656,12.24
2014-10-15,1.8098,13.65
2014-10-16,1.8451,13.21
2014-10-17,1.9255,14.25
2014-10-18,2.1446,16.01
2014-10-19,1.2336,16.03
2014-10-20,1.783,14.21
2014-10-21,0.8186,11.88
2014-10-22,1.6001,10.92
2014-10-23,1.0661,12.41
2014-10-24,0.7579,11.19
2014-10-25,1.1707,12.28
2014-10-26,0.9898,13.05
2014-10-27,1.9354,12.72
2014-10-28,1.2948,9.41
2014-10-29,0.7442,10.92
2014-10-30,0.7687,11.66
2014-10-31,1.3661,12.65
2014-11-01,1.8838,13.24
2014-11-02,1.6394,13.29
2014-11-03,0.7514,11.77
2014-11-04,1.0025,8.15
2014-11-05,0.8707,7.6
2014-11-06,0.9118,6.74
2014-11-07,0.473,7.13
2014-11-08,1.5108,9.21
2014-11-09,1.116,9.48
2014-11-10,1.3778,9.04
2014-11-11,1.344,8.86
2014-11-12,0.6643,8.66
2014-11-13,1.5355,8.37
2014-11-14,0.8244,9.23
2014-11-15,0.2278,8.97
2014-11-16,0.2261,8.63
2014-11-17,0.9756,7.97
2014-11-18,0.3737,7.32
2014-11-19,0.336,7.68
2014-11-20,0.5131,6.35
2014-11-21,1.1885,5.24
2014-11-22,0.8275,7.37
2014-11-23,0.8081,9.5
2014-11-24,1.0555,7.9
2014-11-25,0.7752,5.74
2014-11-26,0.587,4.3
2014-11-27,0.4186,6.21
2014-11-28,0.637,5.78
2014-11-29,0.7742,2.54
2014-11-30,0.2026,1.71
2014-12-01,0.2119,1.54
2014-12-02,0.3127,0.72
2014-12-03,0.3038,-0.09
2014-12-04,0.4008,0.09
2014-12-05,0.3629,2.92
2014-12-06,0.8472,5.4
2014-12-07,0.2002,4.73
2014-12-08,0.5762,4.76
2014-12-09,0.587,4.67
2014-12-10,0.84,6.43
2014-12-11,0.5556,6.47
2014-12-12,0.203,7.05
2014-12-13,0.6031,4.95
2014-12-14,0.8086,2.67
2014-12-15,0.5014,5.16
2014-12-16,0.5849,4.92
2014-12-17,0.3994,6.91
2014-12-18,0.2033,9.91
2014-12-19,0.66,8.46
2014-12-20,0.4226,7.16
2014-12-21,0.2143,7.35
2014-12-22,0.2266,10.26
2014-12-23,0.5753,9.57
2014-12-24,0.5638,7.95
2014-12-25,0.7066,6.2
2014-12-26,0.6262,3.89
2014-12-27,0.2592,0.9
2014-12-28,0.955,0.75
2014-12-29,0.6319,4.23
2014-12-30,0.3079,4.83
2014-12-31,0.8695,4.6
2015-01-01,0.3449,2.57
2015-01-02,0.9595,6.66
2015-01-03,0.3386,4.75
2015-01-04,0.8902,4.13
2015-01-05,0.3528,2.78
2015-01-06,0.5407,2.49
2015-01-07,0.8438,3.78
2015-01-08,0.2897,5.68
2015-01-09,0.3468,8.57
2015-01-10,0.4003,8.35
2015-01-11,0.6638,5.63
2015-01-12,0.3715,8.23
2015-01-13,0.3617,7.72
2015-01-14,0.5623,3.9
2015-01-15,0.2851,6.59
2015-01-16,0.9053,4.82
2015-01-17,1.183,2.47
2015-01-18,0.239,1.39
2015-01-19,0.9067,1.71
2015-01-20,0.7553,-0.12
2015-01-21,0.8136,-0.72
2015-01-22,0.7318,-1.36
2015-01-23,0.8438,-1.23
2015-01-24,1.2492,2.15
2015-01-25,0.6854,3.4
2015-01-26,0.4934,4.49
2015-01-27,1.0526,4.51
2015-01-28,0.3535,4.32
2015-01-29,0.7238,2.54
2015-01-30,1.1712,1.39
2015-01-31,1.2425,1.32
2015-02-01,0.9521,2.66
2015-02-02,1.3488,2.27
2015-02-03,1.6685,1.53
2015-02-04,1.5077,0.95
2015-02-05,1.2607,0.11
2015-02-06,1.9375,-0.22
2015-02-07,1.0356,3.18
2015-02-08,1.3788,4.45
2015-02-09,0.9595,4.91
2015-02-10,0.6667,4.9
2015-02-11,0.539,3.55
2015-02-12,0.5935,1.87
2015-02-13,2.0503,4.03
2015-02-14,1.1465,5.19
2015-02-15,1.7558,1.68
2015-02-16,1.9102,1.5
2015-02-17,1.8593,3.41
2015-02-18,2.5037,3.04
2015-02-19,2.0681,2.51
2015-02-20,0.7385,3.5
2015-02-21,1.2698,2.44
2015-02-22,2.2939,3.07
2015-02-23,2.4926,4.36
2015-02-24,1.9663,4.83
2015-02-25,1.4045,3.66
2015-02-26,1.1568,5.04
2015-02-27,2.6743,4.23
2015-02-28,2.5805,3.99
2015-03-01,2.6842,6.84
2015-03-02,2.1281,4.95
2015-03-03,1.1525,3.88
2015-03-04,1.9358,4.81
2015-03-05,2.5157,5.02
2015-03-06,1.8288,6.06
2015-03-07,2.5051,6.25
2015-03-08,3.5429,6.58
2015-03-09,2.255,7.38
2015-03-10,3.677,6.35
2015-03-11,3.588,4.97
2015-03-12,4.033,4.85
2015-03-13,3.5854,3.83
2015-03-14,1.2934,3.89
2015-03-15,1.2802,5.19
2015-03-16,2.9736,5.85
2015-03-17,3.4442,8.02
2015-03-18,1.7472,6.24
2015-03-19,3.2066,7.24
2015-03-20,2.0767,5.18
2015-03-21,2.6719,6.08
2015-03-22,3.7195,3.76
2015-03-23,2.8927,3.95
2015-03-24,2.7768,5.33
2015-03-25,1.3814,5.08
2015-03-26,1.6687,4.8
2015-03-27,2.748,5.97
2015-03-28,1.4546,6.19
2015-03-29,1.177,8.02
2015-03-30,3.948,6.2
2015-03-31,3.8554,7.68
2015-04-01,3.522,6.25
2015-04-02,4.0142,5.55
2015-04-03,3.4735,6.3
2015-04-04,3.425,4.71
2015-04-05,5.0261,5.52
2015-04-06,3.1937,7.8
2015-04-07,3.3113,6.67
2015-04-08,3.3857,8.17
2015-04-09,4.9622,9.88
2015-04-10,3.971,11.39
2015-04-11,2.1823,8.58
2015-04-12,5.1994,9.33
2015-04-13,5.0638,7.6
2015-04-14,5.2934,9.64
2015-04-15,5.8721,10.97
2015-04-16,4.3046,8.59
2015-04-17,4.278,7.93
2015-04-18,6.0329,8.3
2015-04-19,4.4842,8.22
2015-04-20,6.2762,9.21
2015-04-21,6.0089,9.24
2015-04-22,3.1068,8.36
2015-04-23,5.5699,9.04
2015-04-24,5.5848,10.92
2015-04-25,2.5781,11.1
2015-04-26,2.2094,9.05
2015-04-27,6.2854,7.25
2015-04-28,5.3165,6.4
2015-04-29,3.9917,8.66
2015-04-30,5.8493,8.43
2015-05-01,5.6873,7.5
2015-05-02,6.0734,9.29
2015-05-03,2.2762,11.2
2015-05-04,4.9522,13.49
2015-05-05,5.0443,14.16
2015-05-06,5.1077,11.73
2015-05-07,5.9064,11.51
2015-05-08,5.0472,13.02
2015-05-09,3.899,12.41
2015-05-10,6.3852,12.45
2015-05-11,6.2052,14.69
2015-05-12,5.3959,12.73
2015-05-13,6.6751,11.53
2015-05-14,5.0729,10.74
2015-05-15,5.0386,9.47
2015-05-16,3.8254,10.46
2015-05-17,6.0374,11.51
2015-05-18,2.1127,10.63
2015-05-19,5.5406,10.2
2015-05-20,6.0542,9.69
2015-05-21,6.5462,11.55
2015-05-22,5.1574,13.16
2015-05-23,5.227,11.12
2015-05-24,7.4832,11.6
2015-05-25,4.4434,11.44
2015-05-26,5.5954,10.73
2015-05-27,5.4574,12.16
2015-05-28,5.2438,12.27
2015-05-29,3.0895,11.41
2015-05-30,6.4903,10.76
2015-05-31,2.1041,12.14
2015-06-01,6.4344,11.82
2015-06-02,1.3666,14.27
2015-06-03,6.4286,14.0
2015-06-04,7.8574,15.07
2015-06-05,5.7012,18.61
2015-06-06,8.3083,14.55
2015-06-07,8.1384,13.4
2015-06-08,6.9022,12.51
2015-06-09,4.2842,12.22
2015-06-10,6.7152,14.61
2015-06-11,7.7539,15.91
2015-06-12,7.0025,18.24
2015-06-13,2.5171,16.19
2015-06-14,1.7945,14.27
2015-06-15,7.1851,12.64
2015-06-16,5.7041,12.93
2015-06-17,5.1814,15.13
2015-06-18,5.3662,13.75
2015-06-19,4.5662,12.89
2015-06-20,4.2492,13.19
2015-06-21,3.3907,14.26
2015-06-22,4.9958,12.7
2015-06-23,2.3503,12.82
2015-06-24,6.0732,15.16
2015-06-25,6.5815,17.08
2015-06-26,4.453,17.9
2015-06-27,6.937,16.63
2015-06-28,3.3091,16.58
2015-06-29,6.9305,17.19
2015-06-30,7.651,19.08
2015-07-01,7.6387,22.04
2015-07-02,6.1346,21.9
2015-07-03,6.9876,21.95
2015-07-04,6.5935,21.72
2015-07-05,3.8726,18.87
2015-07-06,7.219,18.05
2015-07-07,4.4494,18.93
2015-07-08,4.8725,16.01
2015-07-09,6.1267,13.99
2015-07-10,7.4902,17.06
2015-07-11,6.7006,18.64
2015-07-12,3.1404,17.78
2015-07-13,2.6513,17.53
2015-07-14,3.673,17.66
2015-07-15,2.6808,17.12
2015-07-16,6.8762,17.97
2015-07-17,5.9638,19.69
2015-07-18,6.834,17.42
2015-07-19,3.8304,16.34
2015-07-20,4.337,18.32
2015-07-21,7.4455,19.01
2015-07-22,5.8498,18.28
2015-07-23,6.3346,17.07
2015-07-24,3.6439,18.35
2015-07-25,2.1763,15.92
2015-07-26,4.2192,15.36
2015-07-27,3.6744,16.42
2015-07-28,3.629,15.87
2015-07-29,4.5398,14.26
2015-07-30,5.3458,13.93
2015-07-31,5.8114,14.56
2015-08-01,6.0379,15.55
2015-08-02,6.1068,17.6
2015-08-03,6.7918,19.55
2015-08-04,3.876,17.65
2015-08-05,5.6376,18.35
2015-08-06,6.1795,19.25
2015-08-07,6.3197,19.2
2015-08-08,6.6365,17.87
2015-08-09,6.0482,18.18
2015-08-10,4.6685,19.51
2015-08-11,3.9146,18.94
2015-08-12,3.1135,18.38
2015-08-13,5.7622,20.69
2015-08-14,3.8666,20.69
2015-08-15,2.8843,18.1
2015-08-16,2.903,16.1
2015-08-17,1.2823,15.84
2015-08-18,1.693,15.95
2015-08-19,4.4443,17.19
2015-08-20,5.5913,18.57
2015-08-21,4.2115,19.7
2015-08-22,5.2152,19.74
2015-08-23,5.4091,19.15
2015-08-24,3.3542,18.09
2015-08-25,4.2691,16.79
2015-08-26,3.6216,19.27
2015-08-27,1.6841,15.96
2015-08-28,5.1811,16.27
2015-08-29,4.5278,17.11
2015-08-30,4.2838,19.03
2015-08-31,2.4677,19.52
2015-09-01,3.7178,15.54
2015-09-02,4.0181,14.04
2015-09-03,2.759,12.88
2015-09-04,2.2517,14.54
2015-09-05,3.5501,13.99
2015-09-06,3.1606,13.92
2015-09-07,3.3074,14.9
2015-09-08,2.8154,14.55
2015-09-09,4.7153,14.37
2015-09-10,4.4057,13.97
2015-09-11,4.6541,13.94
2015-09-12,2.0114,14.51
2015-09-13,3.0024,15.24
2015-09-14,2.6275,15.08
2015-09-15,1.8557,12.57
2015-09-16,1.4662,14.5
2015-09-17,1.7878,14.41
2015-09-18,2.9006,14.02
2015-09-19,3.2225,13.59
2015-09-20,2.6342,14.2
2015-09-21,2.4221,14.76
2015-09-22,2.4653,12.99
2015-09-23,2.8114,13.34
2015-09-24,1.2288,13.45
2015-09-25,3.4644,12.97
2015-09-26,3.5525,12.85
2015-09-27,3.3134,12.56
2015-09-28,2.4667,12.64
2015-09-29,3.7188,12.07
2015-09-30,3.6624,12.11
2015-10-01,3.7982,11.61
2015-10-02,3.882,11.23
2015-10-03,2.7588,11.12
2015-10-04,2.6935,12.37
2015-10-05,1.9526,12.24
2015-10-06,1.4726,14.53
2015-10-07,1.5641,14.54
2015-10-08,1.5962,13.37
2015-10-09,2.3028,12.8
2015-10-10,2.8056,10.79
2015-10-11,3.1714,6.85
2015-10-12,2.3594,5.11
2015-10-13,2.0081,6.49
2015-10-14,0.8513,6.59
2015-10-15,0.967,7.38
2015-10-16,0.7841,8.5
2015-10-17,0.6852,9.28
2015-10-18,0.9562,10.01
2015-10-19,0.9682,11.09
2015-10-20,1.3817,10.34
2015-10-21,0.9698,10.3
2015-10-22,1.1174,12.11
2015-10-23,1.2149,11.33
2015-10-24,0.8227,10.78
2015-10-25,2.0035,10.33
2015-10-26,2.0177,9.99
2015-10-27,1.9819,10.76
2015-10-28,1.1544,10.33
2015-10-29,1.6819,10.36
2015-10-30,1.4801,10.01
2015-10-31,1.8929,9.48
2015-11-01,1.3282,7.81
2015-11-02,1.4741,8.32
2015-11-03,1.673,9.37
2015-11-04,0.7063,10.61
2015-11-05,0.8057,11.99
2015-11-06,0.517,13.83
2015-11-07,0.5599,14.5
2015-11-08,0.9984,12.45
2015-11-09,0.5378,12.59
2015-11-10,0.4656,13.76
2015-11-11,0.5587,12.39
2015-11-12,1.3514,12.25
2015-11-13,1.3505,11.07
2015-11-14,0.7404,9.85
2015-11-15,0.5143,13.29
2015-11-16,0.4188,11.53
2015-11-17,0.4793,12.32
2015-11-18,0.8165,12.03
2015-11-19,0.5952,10.87
2015-11-20,0.7877,7.84
2015-11-21,0.6638,5.6
2015-11-22,0.8741,4.95
2015-11-23,0.9629,5.13
2015-11-24,0.2354,4.03
2015-11-25,0.7246,6.59
2015-11-26,1.1734,5.7
2015-11-27,0.383,4.78
2015-11-28,0.863,6.61
2015-11-29,0.3317,9.88
2015-11-30,0.3278,8.5
2015-12-01,0.4284,8.08
2015-12-02,0.4306,9.33
2015-12-03,0.4843,8.43
2015-12-04,0.984,8.54
2015-12-05,0.4615,7.07
2015-12-06,0.3936,9.36
2015-12-07,0.5592,9.17
2015-12-08,0.6257,8.17
2015-12-09,1.0567,7.39
2015-12-10,0.5112,5.06
2015-12-11,0.3353,7.24
2015-12-12,0.4903,7.46
2015-12-13,0.6859,6.42
2015-12-14,0.4901,6.07
2015-12-15,0.7262,6.24
2015-12-16,0.3797,9.93
2015-12-17,0.5369,11.03
2015-12-18,0.558,9.84
2015-12-19,0.3739,10.37
2015-12-20,0.4258,10.03
2015-12-21,0.6324,9.42
2015-12-22,0.1752,10.8
2015-12-23,0.8674,9.29
2015-12-24,0.5614,8.75
2015-12-25,0.4565,8.43
2015-12-26,0.563,10.86
2015-12-27,0.2422,9.56
2015-12-28,0.7668,7.53
2015-12-29,0.294,6.29
2015-12-30,0.6866,6.31
2015-12-31,0.7769,6.99
2016-01-01,0.8081,5.93
2016-01-02,0.2369,3.85
2016-01-03,0.4649,5.43
2016-01-04,0.2729,3.93
2016-01-05,0.2782,5.31
2016-01-06,0.2993,1.52
2016-01-07,0.1759,4.66
2016-01-08,0.9485,5.44
2016-01-09,0.4706,4.31
2016-01-10,0.6578,5.74
2016-01-11,0.2045,4.51
2016-01-12,0.5585,5.48
2016-01-13,0.486,4.69
2016-01-14,0.6062,2.73
2016-01-15,0.4865,2.68
2016-01-16,0.8741,3.3
2016-01-17,1.2214,0.49
2016-01-18,1.0622,-1.95
2016-01-19,0.7318,0.19
2016-01-20,0.905,2.26
2016-01-21,0.5398,0.23
2016-01-22,1.02,0.95
2016-01-23,1.1333,4.91
2016-01-24,0.2923,5.69
2016-01-25,1.3406,8.2
2016-01-26,0.919,7.88
2016-01-27,0.2227,9.54
2016-01-28,1.6843,5.61
2016-01-29,0.439,7.19
2016-01-30,0.4399,6.52
2016-01-31,0.876,5.73
2016-02-01,0.8743,9.45
2016-02-02,1.0553,7.59
2016-02-03,1.1174,4.89
2016-02-04,0.7586,4.71
2016-02-05,0.5906,7.14
2016-02-06,0.6852,7.55
2016-02-07,1.4474,7.08
2016-02-08,0.9379,7.65
2016-02-09,0.4942,5.12
2016-02-10,1.1009,4.54
2016-02-11,1.847,3.68
2016-02-12,0.9439,2.43
2016-02-13,1.3865,1.89
2016-02-14,0.5597,2.28
2016-02-15,1.7527,2.4
2016-02-16,2.5505,1.04
2016-02-17,2.5109,-0.91
2016-02-18,0.9545,0.73
2016-02-19,2.2927,3.52
2016-02-20,0.8172,6.54
2016-02-21,0.5918,8.56
2016-02-22,0.9389,5.86
2016-02-23,2.1514,3.94
2016-02-24,1.9447,2.67
2016-02-25,2.0604,2.09
2016-02-26,1.3646,2.36
2016-02-27,2.993,1.51
2016-02-28,2.969,2.24
2016-02-29,2.8147,2.01
2016-03-01,1.0087,1.46
2016-03-02,2.159,4.62
2016-03-03,2.9074,3.24
2016-03-04,0.977,1.78
2016-03-05,2.6126,2.99
2016-03-06,2.0062,2.59
2016-03-07,3.2417,2.45
2016-03-08,2.2159,3.33
2016-03-09,2.417,3.17
2016-03-10,2.9683,3.07
2016-03-11,1.8062,3.31
2016-03-12,3.7414,3.02
2016-03-13,3.8722,2.85
2016-03-14,3.8266,3.38
2016-03-15,1.4995,5.32
2016-03-16,4.0159,4.17
2016-03-17,4.1239,4.03
2016-03-18,1.495,5.18
2016-03-19,2.0273,5.14
2016-03-20,1.7717,6.1
2016-03-21,1.704,6.37
2016-03-22,2.1312,6.75
2016-03-23,2.3532,6.69
2016-03-24,1.7474,6.73
2016-03-25,2.3506,6.42
2016-03-26,3.913,8.12
2016-03-27,3.8184,8.14
2016-03-28,3.1159,7.75
2016-03-29,3.3655,7.28
2016-03-30,3.8945,7.58
2016-03-31,3.6806,6.97
2016-04-01,4.7071,6.91
2016-04-02,3.0154,8.94
2016-04-03,4.1232,12.72
2016-04-04,2.8896,11.12
2016-04-05,2.7614,9.21
2016-04-06,2.1967,8.32
2016-04-07,3.216,6.84
2016-04-08,4.2523,7.65
2016-04-09,3.8594,8.61
2016-04-10,5.0189,9.67
2016-04-11,5.4216,11.03
2016-04-12,4.5938,11.15
2016-04-13,4.6807,10.15
2016-04-14,4.0094,10.26
2016-04-15,2.143,9.17
2016-04-16,3.1769,7.37
2016-04-17,5.0729,5.94
2016-04-18,4.3404,8.4
2016-04-19,5.353,8.73
2016-04-20,6.1214,8.0
2016-04-21,6.4728,8.6
2016-04-22,4.9534,7.87
2016-04-23,5.3215,5.79
2016-04-24,5.3676,5.07
2016-04-25,3.0852,5.09
2016-04-26,3.3461,5.17
2016-04-27,4.2134,5.28
2016-04-28,4.0577,5.01
2016-04-29,4.3937,6.68
2016-04-30,5.0616,7.19
2016-05-01,7.1129,8.35
2016-05-02,4.632,10.17
2016-05-03,6.5458,9.63
2016-05-04,6.1414,10.51
2016-05-05,6.9662,11.8
2016-05-06,6.793,15.05
2016-05-07,6.6362,17.36
2016-05-08,7.2751,17.38
2016-05-09,6.9547,17.48
2016-05-10,3.42,16.75
2016-05-11,5.7552,17.96
2016-05-12,6.623,17.58
2016-05-13,6.9708,13.79
2016-05-14,5.1336,8.65
2016-05-15,5.0638,8.67
2016-05-16,4.6591,9.4
2016-05-17,5.988,11.92
2016-05-18,3.5688,12.49
2016-05-19,5.454,13.56
2016-05-20,3.1274,12.66
2016-05-21,4.8113,15.51
2016-05-22,2.6539,14.33
2016-05-23,2.353,12.2
2016-05-24,3.9955,11.45
2016-05-25,2.9294,12.27
2016-05-26,6.295,13.76
2016-05-27,6.3346,14.44
2016-05-28,6.0912,16.44
2016-05-29,3.9031,15.51
2016-05-30,3.1579,15.81
2016-05-31,5.0878,18.12
2016-06-01,5.1161,17.47
2016-06-02,2.0042,15.11
2016-06-03,4.0889,17.95
2016-06-04,6.7675,19.51
2016-06-05,7.3625,17.65
2016-06-06,7.655,16.74
2016-06-07,6.4022,17.65
2016-06-08,5.0045,15.29
2016-06-09,7.5533,14.15
2016-06-10,6.0886,15.21
2016-06-11,4.0978,14.91
2016-06-12,4.039,16.27
2016-06-13,3.5364,15.39
2016-06-14,4.2946,15.23
2016-06-15,5.1319,14.37
2016-06-16,6.5189,15.6
2016-06-17,6.0307,15.19
2016-06-18,3.8568,13.96
2016-06-19,6.1116,14.94
2016-06-20,1.7585,15.06
2016-06-21,4.3946,16.88
2016-06-22,5.9918,18.85
2016-06-23,3.823,21.64
2016-06-24,4.7786,18.53
2016-06-25,4.1551,16.64
2016-06-26,6.1147,14.98
2016-06-27,4.0438,15.28
2016-06-28,4.5775,16.06
2016-06-29,5.4605,16.05
2016-06-30,3.2726,16.23
2016-07-01,2.0906,16.53
2016-07-02,6.7771,14.92
2016-07-03,7.2319,15.26
2016-07-04,7.0488,17.02
2016-07-05,3.479,15.22
2016-07-06,6.7519,14.84
2016-07-07,5.8277,16.87
2016-07-08,3.6506,16.7
2016-07-09,4.5439,17.9
2016-07-10,6.0014,19.37
2016-07-11,5.4043,17.62
2016-07-12,5.8891,16.76
2016-07-13,4.9152,15.02
2016-07-14,6.0689,14.83
2016-07-15,6.4958,16.23
2016-07-16,3.2659,18.85
2016-07-17,6.8366,18.56
2016-07-18,7.5775,19.5
2016-07-19,7.4573,21.32
2016-07-20,6.3667,22.32
2016-07-21,6.4222,20.86
2016-07-22,4.9087,19.41
2016-07-23,4.8468,20.18
2016-07-24,5.0376,20.08
2016-07-25,4.2708,18.84
2016-07-26,5.8368,19.46
2016-07-27,3.2246,18.07
2016-07-28,3.637,18.66
2016-07-29,4.1314,18.29
2016-07-30,4.8091,17.97
2016-07-31,5.1689,16.49
2016-08-01,5.7715,16.85
2016-08-02,2.7744,16.88
2016-08-03,3.2914,18.97
2016-08-04,4.596,17.64
2016-08-05,4.9632,17.33
2016-08-06,5.6146,17.25
2016-08-07,3.7205,18.65
2016-08-08,4.4777,16.85
2016-08-09,4.7136,14.7
2016-08-10,5.712,13.5
2016-08-11,2.1883,14.62
2016-08-12,3.355,18.65
2016-08-13,3.45,18.07
2016-08-14,4.5319,17.7
2016-08-15,5.6395,17.07
2016-08-16,4.8444,16.33
