ALLSKY_SFC_SW_DWN,T2M,TEMP_7DAY_AVG,SOLAR_7DAY_AVG,Performance_Ratio,Actual,Predicted,Anomaly_Probability,Maintenance_Status,Health_Index,Severity_Score,Recommended_Action,Maintenance_Priority,Expected_kWh,Energy_Loss_kWh,Revenue_Loss_INR,Estimated_Performance_Loss_%,Maintenance_Due,Next_Inspection_Window,Fault_Streak,Probable_Root_Cause
4.3865,17.35,20.03142857142857,4.6170857142857145,2.9636384361107946,0,0,0.49,INSPECTION ADVISED,51.0,49.0,Schedule preventive maintenance,MEDIUM,16.156700772154927,7.916783378355914,79.17,49.0,YES,Within 7 days,1,Normal environmental variation
1.7122,17.71,19.767142857142854,4.162285714285714,9.92874664174746,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,6.793184068609224,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
2.1434,17.25,19.28,3.778042857142857,4.198936269478399,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,8.32448602734898,0.05577405638323896,0.56,0.67,NO,Routine monthly check,0,Normal environmental variation
2.6647,16.77,18.45,3.5713,3.0022141329230307,0,0,0.4766666666666667,INSPECTION ADVISED,52.33,47.7,Schedule preventive maintenance,MEDIUM,10.327102158129822,4.922929598780486,49.23,47.67,YES,Within 7 days,1,Normal environmental variation
3.445,17.04,17.684285714285714,3.2148428571428567,2.3222060957910013,1,1,0.9866666666666667,MAINTENANCE REQUIRED,1.33,98.7,Immediate panel cleaning and inspection,HIGH,13.208827661710734,13.03315025380998,130.33,98.67,YES,Within 24 hours,2,Normal environmental variation
3.3806,15.94,17.174285714285713,3.074742857142857,2.9580547831745845,0,1,0.7533333333333333,MAINTENANCE REQUIRED,24.67,75.3,Immediate panel cleaning and inspection,HIGH,12.855701631018059,9.684200038645903,96.84,75.33,YES,Within 24 hours,3,Normal environmental variation
2.4614,16.27,16.904285714285713,2.884828571428571,4.4690013813277,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,9.406574134505076,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
3.7723,15.41,16.627142857142854,2.797085714285714,2.120722105877052,1,1,0.9833333333333333,MAINTENANCE REQUIRED,1.67,98.3,Immediate panel cleaning and inspection,HIGH,14.05677055307415,13.822022484837811,138.22,98.33,YES,Within 24 hours,1,Normal environmental variation
2.9777,15.61,16.327142857142857,2.9778714285714285,4.365785673506397,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,11.194070026799134,0.07500026917955438,0.75,0.67,NO,Routine monthly check,0,Normal environmental variation
5.1938,16.05,16.155714285714286,3.413642857142857,2.117909815549309,1,1,0.9466666666666667,MAINTENANCE REQUIRED,5.33,94.7,Immediate panel cleaning and inspection,HIGH,18.856330499328195,17.851288083714003,178.51,94.67,YES,Within 24 hours,1,Normal environmental variation
1.0745,16.52,16.12,3.1864714285714286,14.890646812470916,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,4.3797299282630515,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
3.7471,17.27,16.15285714285714,3.229628571428571,1.6012382909449974,1,1,0.9866666666666667,MAINTENANCE REQUIRED,1.33,98.7,Immediate panel cleaning and inspection,HIGH,15.063850652868869,14.863501439185713,148.64,98.67,YES,Within 24 hours,1,Normal environmental variation
3.8753,14.99,16.017142857142854,3.3003,3.870668077310144,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,15.569968471950087,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
3.0439,14.56,15.772857142857143,3.3835142857142864,5.584940372548376,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,12.424849684283622,0.0410020039581358,0.41,0.33,NO,Routine monthly check,0,Normal environmental variation
3.9214,16.3,15.900000000000002,3.4048142857142856,3.3151425511296986,0,0,0.03666666666666667,HEALTHY,96.33,3.7,System operating normally,LOW,15.951370842764906,0.5854153099294734,5.85,3.67,NO,Routine monthly check,0,Normal environmental variation
1.6922,17.81,16.214285714285715,3.221171428571429,10.046093842335422,0,0,0.016666666666666666,HEALTHY,98.33,1.7,System operating normally,LOW,7.227570600761143,0.12070042903271183,1.21,1.67,NO,Routine monthly check,0,Low irradiance conditions
1.5569,17.2,16.378571428571426,2.7016142857142853,2.5692080416211702,1,1,0.89,MAINTENANCE REQUIRED,11.0,89.0,Immediate panel cleaning and inspection,HIGH,6.571997426083758,5.849077709214544,58.49,89.0,YES,Within 24 hours,1,Low irradiance conditions
3.4104,15.51,16.234285714285715,3.035314285714286,2.345765892563922,1,1,1.0,MAINTENANCE REQUIRED,0.0,100.0,Immediate panel cleaning and inspection,HIGH,14.179067192133282,14.179067192133282,141.79,100.0,YES,Within 24 hours,2,Normal environmental variation
3.3938,15.15,15.93142857142857,2.9848428571428576,5.893099180859213,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,14.378573681762745,0.04744929314981583,0.47,0.33,NO,Routine monthly check,0,Normal environmental variation
2.8224,15.94,16.06714285714286,2.8344285714285715,6.023242630385488,0,0,0.01,HEALTHY,99.0,1.0,System operating normally,LOW,12.143870435399153,0.12143870435399151,1.21,1.0,NO,Routine monthly check,0,Normal environmental variation
4.1969,17.46,16.481428571428573,2.999142857142857,3.3357954680835853,0,0,0.09333333333333334,HEALTHY,90.67,9.3,System operating normally,LOW,18.052964493721962,1.6843415872642566,16.84,9.33,NO,Routine monthly check,0,Normal environmental variation
4.2787,19.01,16.86857142857143,3.0501857142857145,4.440601117161755,0,0,0.016666666666666666,HEALTHY,98.33,1.7,System operating normally,LOW,18.433326856895572,0.30783655851015723,3.08,1.67,NO,Routine monthly check,0,Normal environmental variation
4.2209,21.85,17.445714285714285,3.411428571428572,4.027577057025752,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,18.466470259309858,0.060939351855722634,0.61,0.33,NO,Routine monthly check,0,Normal environmental variation
3.2498,18.16,17.582857142857144,3.6532714285714287,5.231091144070405,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,14.408671914797154,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
4.6061,14.79,17.48,3.8240857142857134,3.9078613143440224,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,20.457617171888163,0.06751013666723082,0.68,0.33,NO,Routine monthly check,0,Normal environmental variation
4.6138,14.1,17.330000000000002,3.9983714285714287,3.9013394598812257,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,20.550861702465347,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
4.362,14.48,17.121428571428574,4.218314285714286,4.126547455295736,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,19.56959995037805,0.0,0.0,0.0,NO,Routine monthly check,0,Normal environmental variation
4.345,14.22,16.658571428571427,4.239471428571428,3.222094361334868,1,0,0.15333333333333332,HEALTHY,84.67,15.3,System operating normally,LOW,19.59426968989805,3.003801543461371,30.04,15.33,NO,Routine monthly check,0,Normal environmental variation
4.3104,15.69,16.184285714285714,4.244,3.943949517446177,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,19.313073319633844,0.12939759124154904,1.29,0.67,NO,Routine monthly check,0,Normal environmental variation
4.1743,16.64,15.44,4.237342857142857,3.832977984332703,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,18.7227228481017,0.1254422430822828,1.25,0.67,NO,Routine monthly check,0,Normal environmental variation
2.3539,16.95,15.267142857142858,4.109357142857143,6.797230128722546,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,10.858594651328607,0.0358333623493845,0.36,0.33,NO,Routine monthly check,0,Normal environmental variation
2.4442,14.75,15.26142857142857,3.8005142857142857,2.863922755911955,1,1,0.7833333333333333,MAINTENANCE REQUIRED,21.67,78.3,Immediate panel cleaning and inspection,HIGH,10.699555869610355,8.380962112665792,83.81,78.33,YES,Within 24 hours,1,Normal environmental variation
2.3501,12.18,14.987142857142858,3.477128571428571,3.404110463384537,0,0,0.16666666666666666,HEALTHY,83.33,16.7,System operating normally,LOW,10.225366406199264,1.7045685799134187,17.05,16.67,NO,Routine monthly check,0,Normal environmental variation
2.3069,13.31,14.820000000000002,3.183542857142857,2.167410811045125,1,1,0.9866666666666667,MAINTENANCE REQUIRED,1.33,98.7,Immediate panel cleaning and inspection,HIGH,9.973208118838059,9.840564450857514,98.41,98.67,YES,Within 24 hours,1,Normal environmental variation
1.879,15.02,14.934285714285716,2.8312571428571425,7.450771687067589,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,8.444526651068083,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
0.8078,15.59,14.920000000000002,2.330885714285714,7.427581084426839,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,3.750731897629994,0.012377415262178726,0.12,0.33,NO,Routine monthly check,0,Low irradiance conditions
2.3815,15.43,14.747142857142858,2.0747714285714287,0.419903422212891,1,1,0.99,MAINTENANCE REQUIRED,1.0,99.0,Immediate panel cleaning and inspection,HIGH,10.736217057254695,10.628854886682149,106.29,99.0,YES,Within 24 hours,1,Possible panel soiling or degradation
1.8437,14.88,14.45142857142857,2.0018857142857143,4.339100721375496,0,0,0.013333333333333334,HEALTHY,98.67,1.3,System operating normally,LOW,8.448055082453264,0.11235913259662844,1.12,1.33,NO,Routine monthly check,0,Low irradiance conditions
0.9096,13.61,14.28857142857143,1.7826571428571427,7.695690413368514,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,4.268859280026058,0.028601357176174957,0.29,0.67,NO,Routine monthly check,0,Low irradiance conditions
2.3801,12.9,14.391428571428571,1.7869428571428572,1.6806016553926304,1,1,1.0,MAINTENANCE REQUIRED,0.0,100.0,Immediate panel cleaning and inspection,HIGH,11.13539334866064,11.13539334866064,111.35,100.0,YES,Within 24 hours,1,Normal environmental variation
0.7906,12.76,14.312857142857142,1.5703285714285713,5.059448520111308,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,3.439768976213045,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
1.8108,11.97,13.877142857142855,1.5605857142857142,1.656726308813784,1,1,0.99,MAINTENANCE REQUIRED,1.0,99.0,Immediate panel cleaning and inspection,HIGH,7.881838584012015,7.803020198171895,78.03,99.0,YES,Within 24 hours,1,Low irradiance conditions
0.8928,11.7,13.321428571428571,1.5727285714285713,11.200716845878135,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,4.1042177361139744,0.013543918529175691,0.14,0.33,NO,Routine monthly check,0,Low irradiance conditions
1.619,13.22,13.005714285714287,1.4638000000000002,3.705991352686844,0,0,0.02,HEALTHY,98.0,2.0,System operating normally,LOW,7.341171645726935,0.14682343291453925,1.47,2.0,NO,Routine monthly check,0,Low irradiance conditions
1.915,13.08,12.748571428571427,1.4739857142857142,5.7441253263707575,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,8.83840009900408,0.05921728066332754,0.59,0.67,NO,Routine monthly check,0,Low irradiance conditions
0.9077,13.27,12.7,1.4737142857142858,5.508427894678859,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,4.052060847379684,0.013371800796353028,0.13,0.33,NO,Routine monthly check,0,Low irradiance conditions
1.655,11.83,12.547142857142855,1.3701285714285714,1.8126888217522656,1,1,1.0,MAINTENANCE REQUIRED,0.0,100.0,Immediate panel cleaning and inspection,HIGH,7.346345892245169,7.346345892245169,73.46,100.0,YES,Within 24 hours,1,Low irradiance conditions
1.5161,9.85,12.131428571428572,1.4737714285714285,5.27669678781083,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,6.877904980535887,0.04608196336959036,0.46,0.67,NO,Routine monthly check,0,Low irradiance conditions
1.7599,10.73,11.954285714285714,1.4665,3.4092846184442296,0,0,0.02666666666666667,HEALTHY,97.33,2.7,System operating normally,LOW,7.838213706533493,0.20928030596444458,2.09,2.67,NO,Routine monthly check,0,Low irradiance conditions
1.9661,11.05,11.861428571428572,1.6198285714285716,5.086211281216622,0,0,0.013333333333333334,HEALTHY,98.67,1.3,System operating normally,LOW,8.695173967678864,0.11564581377012928,1.16,1.33,NO,Routine monthly check,0,Low irradiance conditions
2.0568,9.69,11.357142857142858,1.6823714285714284,4.375729288214703,0,0,0.03333333333333333,HEALTHY,96.67,3.3,System operating normally,LOW,9.167597042160855,0.305280981503957,3.05,3.33,NO,Routine monthly check,0,Normal environmental variation
1.8358,10.12,10.934285714285712,1.6710571428571428,2.178886588953045,1,1,1.0,MAINTENANCE REQUIRED,0.0,100.0,Immediate panel cleaning and inspection,HIGH,8.0441509737463,8.0441509737463,80.44,100.0,YES,Within 24 hours,1,Low irradiance conditions
1.5749,9.7,10.424285714285714,1.7663714285714285,3.174804749507905,1,0,0.21666666666666667,HEALTHY,78.33,21.7,System operating normally,LOW,6.856165605370212,1.4857310866837246,14.86,21.67,NO,Routine monthly check,0,Low irradiance conditions
2.2524,8.77,9.987142857142857,1.8517142857142856,3.551767004084532,0,0,0.03,HEALTHY,97.0,3.0,System operating normally,LOW,9.679508704694925,0.29038526114084817,2.9,3.0,NO,Routine monthly check,0,Normal environmental variation
1.7198,9.75,9.972857142857142,1.8808142857142855,2.9073148040469823,1,1,0.6366666666666667,INSPECTION ADVISED,36.33,63.7,Schedule preventive maintenance,MEDIUM,7.3333448408420345,4.669140660164124,46.69,63.67,YES,Within 7 days,1,Low irradiance conditions
1.7398,9.83,9.844285714285714,1.8779428571428571,3.448672261179446,0,0,0.02,HEALTHY,98.0,2.0,System operating normally,LOW,7.392374529174502,0.1478474905834899,1.48,2.0,NO,Routine monthly check,0,Low irradiance conditions
1.0889,9.62,9.64,1.7526285714285714,4.5917898796951055,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,4.643600523664862,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
0.6782,10.73,9.788571428571428,1.5556857142857143,10.321439103509288,0,0,0.006666666666666667,HEALTHY,99.33,0.7,System operating normally,LOW,3.0526679955256455,0.020452875570021956,0.2,0.67,NO,Routine monthly check,0,Low irradiance conditions
0.7622,13.99,10.34142857142857,1.4023142857142858,2.623983206507478,1,1,0.91,MAINTENANCE REQUIRED,9.0,91.0,Immediate panel cleaning and inspection,HIGH,3.397227173280992,3.091476727685703,30.91,91.0,YES,Within 24 hours,1,Low irradiance conditions
1.7407,12.76,10.778571428571428,1.4260000000000002,3.4468891825127823,0,0,0.07666666666666666,HEALTHY,92.33,7.7,System operating normally,LOW,7.73613016892449,0.5933611839565085,5.93,7.67,NO,Routine monthly check,0,Low irradiance conditions
1.9106,12.15,11.261428571428572,1.3771714285714285,2.616978959489165,1,1,0.9466666666666667,MAINTENANCE REQUIRED,5.33,94.7,Immediate panel cleaning and inspection,HIGH,8.224984342560354,7.786592677101887,77.87,94.67,YES,Within 24 hours,1,Low irradiance conditions
1.289,12.99,11.724285714285717,1.3156285714285716,6.2063615205585725,0,0,0.016666666666666666,HEALTHY,98.33,1.7,System operating normally,LOW,5.69265815944593,0.09506739126274688,0.95,1.67,NO,Routine monthly check,0,Low irradiance conditions
0.6605,11.73,11.995714285714287,1.1614428571428572,4.542013626040879,0,0,0.056666666666666664,HEALTHY,94.33,5.7,System operating normally,LOW,2.9420433034550735,0.16681385530590243,1.67,5.67,NO,Routine monthly check,0,Low irradiance conditions
1.4318,9.62,11.995714285714286,1.2104285714285716,1.396843134515994,1,1,0.9833333333333333,MAINTENANCE REQUIRED,1.67,98.3,Immediate panel cleaning and inspection,HIGH,6.3408427554732105,6.234950681456808,62.35,98.33,YES,Within 24 hours,1,Low irradiance conditions
0.8249,10.25,11.927142857142856,1.2313857142857143,4.849072614862408,0,0,0.013333333333333334,HEALTHY,98.67,1.3,System operating normally,LOW,3.581598691097742,0.047635262591600114,0.48,1.33,NO,Routine monthly check,0,Low irradiance conditions
1.3375,10.42,11.417142857142858,1.3135714285714286,2.242990654205608,1,1,0.9666666666666667,MAINTENANCE REQUIRED,3.33,96.7,Immediate panel cleaning and inspection,HIGH,5.5760887952648694,5.390405038382549,53.9,96.67,YES,Within 24 hours,1,Low irradiance conditions
1.1095,11.32,11.211428571428572,1.2233999999999998,3.605227579990987,0,0,0.29,HEALTHY,71.0,29.0,System operating normally,LOW,4.743351956201918,1.3755720672985565,13.76,29.0,NO,Routine monthly check,0,Low irradiance conditions
0.6113,13.5,11.404285714285717,1.0377857142857143,4.907574022574841,0,0,0.02,HEALTHY,98.0,2.0,System operating normally,LOW,2.625023023888783,0.05250046047777568,0.53,2.0,NO,Routine monthly check,0,Low irradiance conditions
1.0375,12.89,11.39,1.0018571428571428,2.8915662650602405,1,1,0.9133333333333333,MAINTENANCE REQUIRED,8.67,91.3,Immediate panel cleaning and inspection,HIGH,4.2890534917788745,3.9171925540416463,39.17,91.33,YES,Within 24 hours,1,Low irradiance conditions
0.8386,13.08,11.582857142857142,1.0273,4.769854519437157,0,0,0.023333333333333334,HEALTHY,97.67,2.3,System operating normally,LOW,3.5531503446555077,0.0827884030304733,0.83,2.33,NO,Routine monthly check,0,Low irradiance conditions
0.9103,14.73,12.312857142857142,0.9528,3.29561682961661,0,0,0.34,HEALTHY,66.0,34.0,System operating normally,LOW,3.803422895094209,1.2931637843320307,12.93,34.0,NO,Routine monthly check,0,Low irradiance conditions
1.4249,9.92,12.265714285714283,1.0385142857142855,1.4036072706856622,1,1,0.99,MAINTENANCE REQUIRED,1.0,99.0,Immediate panel cleaning and inspection,HIGH,5.94150650763253,5.882091442556205,58.82,99.0,YES,Within 24 hours,1,Low irradiance conditions
1.8103,9.21,12.092857142857143,1.1060571428571428,3.314367784345136,0,0,0.26,HEALTHY,74.0,26.0,System operating normally,LOW,7.072647609366807,1.83888837843537,18.39,26.0,NO,Routine monthly check,0,Low irradiance conditions
1.2367,8.86,11.741428571428573,1.1242285714285714,5.6602247917845885,0,0,0.06,HEALTHY,94.0,6.0,System operating normally,LOW,4.912214050887428,0.29473284305324565,2.95,6.0,NO,Routine monthly check,0,Low irradiance conditions
1.6186,8.28,10.995714285714286,1.2681285714285713,4.942542938341777,0,0,0.03,HEALTHY,97.0,3.0,System operating normally,LOW,6.38588567114311,0.19157657013429308,1.92,3.0,NO,Routine monthly check,0,Low irradiance conditions
1.5682,7.05,10.161428571428573,1.343942857142857,5.101390128810101,0,0,0.0033333333333333335,HEALTHY,99.67,0.3,System operating normally,LOW,6.16576461131611,0.02034702321734283,0.2,0.33,NO,Routine monthly check,0,Low irradiance conditions
1.3932,8.92,9.567142857142857,1.4231714285714288,5.742176284811944,0,0,0.0,HEALTHY,100.0,0.0,System operating normally,LOW,5.66019439949703,0.0,0.0,0.0,NO,Routine monthly check,0,Low irradiance conditions
1.2655,10.19,8.918571428571429,1.4739142857142855,3.951007506914263,0,0,0.05,HEALTHY,95.0,5.0,System operating normally,LOW,5.085461880669876,0.2542730940334943,2.54,5.0,NO,Routine monthly check,0,Low irradiance conditions
1.0296,10.34,8.978571428571428,1.4174428571428572,2.913752913752913,1,1,0.88,MAINTENANCE REQUIRED,12.0,88.0,Immediate panel cleaning and inspection,HIGH,4.120481737780183,3.6260239292465606,36.26,88.0,YES,Within 24 hours,1,Low irradiance conditions
